name,team,url,url_90d
Papi,Xipto x Global Esports,https://www.vlr.gg/player/13219/papi?timespan=all,https://www.vlr.gg/player/13219/papi?timespan=all/?timespan=90d
enerii,Xipto x Global Esports,https://www.vlr.gg/player/8176/enerii?timespan=all,https://www.vlr.gg/player/8176/enerii?timespan=all/?timespan=90d
Alexy,Xipto x Global Esports,https://www.vlr.gg/player/16621/alexy?timespan=all,https://www.vlr.gg/player/16621/alexy?timespan=all/?timespan=90d
NaturE,Evil Geniuses,https://www.vlr.gg/player/4927/nature?timespan=all,https://www.vlr.gg/player/4927/nature?timespan=all/?timespan=90d
Derrek,Evil Geniuses,https://www.vlr.gg/player/1533/derrek?timespan=all,https://www.vlr.gg/player/1533/derrek?timespan=all/?timespan=90d
supamen,Evil Geniuses,https://www.vlr.gg/player/826/supamen?timespan=all,https://www.vlr.gg/player/826/supamen?timespan=all/?timespan=90d
pho,Evil Geniuses,https://www.vlr.gg/player/3104/potter?timespan=all,https://www.vlr.gg/player/3104/potter?timespan=all/?timespan=90d
SPARTA,Exsto Gaming,https://www.vlr.gg/player/49677/sparta?timespan=all,https://www.vlr.gg/player/49677/sparta?timespan=all/?timespan=90d
AcZy,Exsto Gaming,https://www.vlr.gg/player/44723/aczy?timespan=all,https://www.vlr.gg/player/44723/aczy?timespan=all/?timespan=90d
sommboiii,Exsto Gaming,https://www.vlr.gg/player/5209/sommboiii?timespan=all,https://www.vlr.gg/player/5209/sommboiii?timespan=all/?timespan=90d
Spartabang,Exsto Gaming,https://www.vlr.gg/player/37185/spartabang?timespan=all,https://www.vlr.gg/player/37185/spartabang?timespan=all/?timespan=90d
Rossi,Exsto Gaming,https://www.vlr.gg/player/31640/rossi?timespan=all,https://www.vlr.gg/player/31640/rossi?timespan=all/?timespan=90d
Kyun,Exsto Gaming,https://www.vlr.gg/player/17990/kyun?timespan=all,https://www.vlr.gg/player/17990/kyun?timespan=all/?timespan=90d
MrFaliN,FUT Esports,https://www.vlr.gg/player/8044/mrfalin?timespan=all,https://www.vlr.gg/player/8044/mrfalin?timespan=all/?timespan=90d
xeus,FUT Esports,https://www.vlr.gg/player/12793/xeus?timespan=all,https://www.vlr.gg/player/12793/xeus?timespan=all/?timespan=90d
yetujey,FUT Esports,https://www.vlr.gg/player/8369/yetujey?timespan=all,https://www.vlr.gg/player/8369/yetujey?timespan=all/?timespan=90d
AtaKaptan,FUT Esports,https://www.vlr.gg/player/6510/atakaptan?timespan=all,https://www.vlr.gg/player/6510/atakaptan?timespan=all/?timespan=90d
cNed,FUT Esports,https://www.vlr.gg/player/573/cned?timespan=all,https://www.vlr.gg/player/573/cned?timespan=all/?timespan=90d
qRaxs,FUT Esports,https://www.vlr.gg/player/1139/qraxs?timespan=all,https://www.vlr.gg/player/1139/qraxs?timespan=all/?timespan=90d
Mol,FUT Esports,https://www.vlr.gg/player/25349/mol?timespan=all,https://www.vlr.gg/player/25349/mol?timespan=all/?timespan=90d
sw4y,FUT Esports,https://www.vlr.gg/player/8845/gais?timespan=all,https://www.vlr.gg/player/8845/gais?timespan=all/?timespan=90d
Squish,Dreams To Legends,https://www.vlr.gg/player/48708/squish?timespan=all,https://www.vlr.gg/player/48708/squish?timespan=all/?timespan=90d
Bored,Dreams To Legends,https://www.vlr.gg/player/44684/bored?timespan=all,https://www.vlr.gg/player/44684/bored?timespan=all/?timespan=90d
EMIYA,Dreams To Legends,https://www.vlr.gg/player/44671/emiya?timespan=all,https://www.vlr.gg/player/44671/emiya?timespan=all/?timespan=90d
B1n,Dreams To Legends,https://www.vlr.gg/player/44674/b1n?timespan=all,https://www.vlr.gg/player/44674/b1n?timespan=all/?timespan=90d
Mikey,Dreams To Legends,https://www.vlr.gg/player/44673/mikey?timespan=all,https://www.vlr.gg/player/44673/mikey?timespan=all/?timespan=90d
NemuiZzZz,Dreams To Legends,https://www.vlr.gg/player/48961/nemuizzzz?timespan=all,https://www.vlr.gg/player/48961/nemuizzzz?timespan=all/?timespan=90d
saxx,Original Gaming,https://www.vlr.gg/player/48576/saxx?timespan=all,https://www.vlr.gg/player/48576/saxx?timespan=all/?timespan=90d
Hansia,Original Gaming,https://www.vlr.gg/player/41536/hansia?timespan=all,https://www.vlr.gg/player/41536/hansia?timespan=all/?timespan=90d
Kuro,Original Gaming,https://www.vlr.gg/player/44152/kuro?timespan=all,https://www.vlr.gg/player/44152/kuro?timespan=all/?timespan=90d
16Ch0ps,Original Gaming,https://www.vlr.gg/player/14566/16ch0ps?timespan=all,https://www.vlr.gg/player/14566/16ch0ps?timespan=all/?timespan=90d
bobae,Original Gaming,https://www.vlr.gg/player/41538/bobae?timespan=all,https://www.vlr.gg/player/41538/bobae?timespan=all/?timespan=90d
123,Reckoning Esports,https://www.vlr.gg/player/40912/123?timespan=all,https://www.vlr.gg/player/40912/123?timespan=all/?timespan=90d
kibojn,Reckoning Esports,https://www.vlr.gg/player/19231/kibojn?timespan=all,https://www.vlr.gg/player/19231/kibojn?timespan=all/?timespan=90d
aplycs,Reckoning Esports,https://www.vlr.gg/player/44919/aplycs?timespan=all,https://www.vlr.gg/player/44919/aplycs?timespan=all/?timespan=90d
Mojo,Reckoning Esports,https://www.vlr.gg/player/8156/mojo?timespan=all,https://www.vlr.gg/player/8156/mojo?timespan=all/?timespan=90d
Deadly10,Reckoning Esports,https://www.vlr.gg/player/18702/deadly10?timespan=all,https://www.vlr.gg/player/18702/deadly10?timespan=all/?timespan=90d
Garv,Reckoning Esports,https://www.vlr.gg/player/43408/garv?timespan=all,https://www.vlr.gg/player/43408/garv?timespan=all/?timespan=90d
ghostxD,Reckoning Esports,https://www.vlr.gg/player/48426/ghostxd?timespan=all,https://www.vlr.gg/player/48426/ghostxd?timespan=all/?timespan=90d
Megatron,Reckoning Esports,https://www.vlr.gg/player/44300/megatron?timespan=all,https://www.vlr.gg/player/44300/megatron?timespan=all/?timespan=90d
Darkzero,Reckoning Esports,https://www.vlr.gg/player/8697/darkzero?timespan=all,https://www.vlr.gg/player/8697/darkzero?timespan=all/?timespan=90d
nAts,Team Liquid,https://www.vlr.gg/player/457/nats?timespan=all,https://www.vlr.gg/player/457/nats?timespan=all/?timespan=90d
paTiTek,Team Liquid,https://www.vlr.gg/player/309/patitek?timespan=all,https://www.vlr.gg/player/309/patitek?timespan=all/?timespan=90d
kamyk,Team Liquid,https://www.vlr.gg/player/1475/kamyk?timespan=all,https://www.vlr.gg/player/1475/kamyk?timespan=all/?timespan=90d
Keiko,Team Liquid,https://www.vlr.gg/player/11494/keiko?timespan=all,https://www.vlr.gg/player/11494/keiko?timespan=all/?timespan=90d
kamo,Team Liquid,https://www.vlr.gg/player/14681/kamo?timespan=all,https://www.vlr.gg/player/14681/kamo?timespan=all/?timespan=90d
Harmii,Team Liquid,https://www.vlr.gg/player/24803/harmii?timespan=all,https://www.vlr.gg/player/24803/harmii?timespan=all/?timespan=90d
cauzed,Team Liquid,https://www.vlr.gg/player/18991/cauzed?timespan=all,https://www.vlr.gg/player/18991/cauzed?timespan=all/?timespan=90d
yaotziN.,Team Liquid,https://www.vlr.gg/player/2881/lohan?timespan=all,https://www.vlr.gg/player/2881/lohan?timespan=all/?timespan=90d
Makaveli,Orangutan,https://www.vlr.gg/player/30693/makaveli?timespan=all,https://www.vlr.gg/player/30693/makaveli?timespan=all/?timespan=90d
Venka,Orangutan,https://www.vlr.gg/player/27336/venka?timespan=all,https://www.vlr.gg/player/27336/venka?timespan=all/?timespan=90d
deecee,Orangutan,https://www.vlr.gg/player/26376/deecee?timespan=all,https://www.vlr.gg/player/26376/deecee?timespan=all/?timespan=90d
Techno,Orangutan,https://www.vlr.gg/player/27775/techno?timespan=all,https://www.vlr.gg/player/27775/techno?timespan=all/?timespan=90d
hellff,Orangutan,https://www.vlr.gg/player/3627/hellff?timespan=all,https://www.vlr.gg/player/3627/hellff?timespan=all/?timespan=90d
Hoax,Orangutan,https://www.vlr.gg/player/3639/hoax?timespan=all,https://www.vlr.gg/player/3639/hoax?timespan=all/?timespan=90d
hacker,Orangutan,https://www.vlr.gg/player/22613/hacker?timespan=all,https://www.vlr.gg/player/22613/hacker?timespan=all/?timespan=90d
FinestQueue,Blue Eyes White Dragon,https://www.vlr.gg/player/48694/finestqueue?timespan=all,https://www.vlr.gg/player/48694/finestqueue?timespan=all/?timespan=90d
Vuxqt,Blue Eyes White Dragon,https://www.vlr.gg/player/48696/vuxqt?timespan=all,https://www.vlr.gg/player/48696/vuxqt?timespan=all/?timespan=90d
Migod,Blue Eyes White Dragon,https://www.vlr.gg/player/48697/migod?timespan=all,https://www.vlr.gg/player/48697/migod?timespan=all/?timespan=90d
Storm,Blue Eyes White Dragon,https://www.vlr.gg/player/26528/storm?timespan=all,https://www.vlr.gg/player/26528/storm?timespan=all/?timespan=90d
KhoiBeo,Blue Eyes White Dragon,https://www.vlr.gg/player/49559/khoibeo?timespan=all,https://www.vlr.gg/player/49559/khoibeo?timespan=all/?timespan=90d
Pricckk,Blue Eyes White Dragon,https://www.vlr.gg/player/48695/pricckk?timespan=all,https://www.vlr.gg/player/48695/pricckk?timespan=all/?timespan=90d
Sayf,Team Vitality,https://www.vlr.gg/player/312/sayf?timespan=all,https://www.vlr.gg/player/312/sayf?timespan=all/?timespan=90d
trexx,Team Vitality,https://www.vlr.gg/player/2168/trexx?timespan=all,https://www.vlr.gg/player/2168/trexx?timespan=all/?timespan=90d
Derke,Team Vitality,https://www.vlr.gg/player/5022/derke?timespan=all,https://www.vlr.gg/player/5022/derke?timespan=all/?timespan=90d
Kicks,Team Vitality,https://www.vlr.gg/player/11134/kicks?timespan=all,https://www.vlr.gg/player/11134/kicks?timespan=all/?timespan=90d
Less,Team Vitality,https://www.vlr.gg/player/8447/less?timespan=all,https://www.vlr.gg/player/8447/less?timespan=all/?timespan=90d
Bangovic,Team Vitality,https://www.vlr.gg/player/48871/bangovic?timespan=all,https://www.vlr.gg/player/48871/bangovic?timespan=all/?timespan=90d
Mulgan95,Team Vitality,https://www.vlr.gg/player/28277/mulgan95?timespan=all,https://www.vlr.gg/player/28277/mulgan95?timespan=all/?timespan=90d
marcus_askildsen,Team Vitality,https://www.vlr.gg/player/41776/faded?timespan=all,https://www.vlr.gg/player/41776/faded?timespan=all/?timespan=90d
maLek,Team Vitality,https://www.vlr.gg/player/20803/marcus-askildsen?timespan=all,https://www.vlr.gg/player/20803/marcus-askildsen?timespan=all/?timespan=90d
player,All Gamers,https://www.vlr.gg/player/46749/player?timespan=all,https://www.vlr.gg/player/46749/player?timespan=all/?timespan=90d
bunt,All Gamers,https://www.vlr.gg/player/25949/bunt?timespan=all,https://www.vlr.gg/player/25949/bunt?timespan=all/?timespan=90d
monk,All Gamers,https://www.vlr.gg/player/14431/monk?timespan=all,https://www.vlr.gg/player/14431/monk?timespan=all/?timespan=90d
deLb,All Gamers,https://www.vlr.gg/player/10821/delb?timespan=all,https://www.vlr.gg/player/10821/delb?timespan=all/?timespan=90d
Spitfires,All Gamers,https://www.vlr.gg/player/4881/spitfires?timespan=all,https://www.vlr.gg/player/4881/spitfires?timespan=all/?timespan=90d
K1ra,All Gamers,https://www.vlr.gg/player/46748/k1ra?timespan=all,https://www.vlr.gg/player/46748/k1ra?timespan=all/?timespan=90d
X3B,All Gamers,https://www.vlr.gg/player/37019/x3b?timespan=all,https://www.vlr.gg/player/37019/x3b?timespan=all/?timespan=90d
XiYiJi,All Gamers,https://www.vlr.gg/player/37020/xiyiji?timespan=all,https://www.vlr.gg/player/37020/xiyiji?timespan=all/?timespan=90d
Ethan,TUMT Shark,https://www.vlr.gg/player/46327/ethan?timespan=all,https://www.vlr.gg/player/46327/ethan?timespan=all/?timespan=90d
Saluat,TUMT Shark,https://www.vlr.gg/player/49611/saluat?timespan=all,https://www.vlr.gg/player/49611/saluat?timespan=all/?timespan=90d
popoman4Q,TUMT Shark,https://www.vlr.gg/player/2371/popoman4q?timespan=all,https://www.vlr.gg/player/2371/popoman4q?timespan=all/?timespan=90d
Croudy,TUMT Shark,https://www.vlr.gg/player/49612/croudy?timespan=all,https://www.vlr.gg/player/49612/croudy?timespan=all/?timespan=90d
Shu,TUMT Shark,https://www.vlr.gg/player/46462/shu?timespan=all,https://www.vlr.gg/player/46462/shu?timespan=all/?timespan=90d
Crws,TALON,https://www.vlr.gg/player/3977/crws?timespan=all,https://www.vlr.gg/player/3977/crws?timespan=all/?timespan=90d
JitBoyS,TALON,https://www.vlr.gg/player/13788/jitboys?timespan=all,https://www.vlr.gg/player/13788/jitboys?timespan=all/?timespan=90d
primmie,TALON,https://www.vlr.gg/player/25255/primmie?timespan=all,https://www.vlr.gg/player/25255/primmie?timespan=all/?timespan=90d
ban,TALON,https://www.vlr.gg/player/5129/ban?timespan=all,https://www.vlr.gg/player/5129/ban?timespan=all/?timespan=90d
Governor,TALON,https://www.vlr.gg/player/3980/governor?timespan=all,https://www.vlr.gg/player/3980/governor?timespan=all/?timespan=90d
Surf,TALON,https://www.vlr.gg/player/23062/surf?timespan=all,https://www.vlr.gg/player/23062/surf?timespan=all/?timespan=90d
HeadHawk,TALON,https://www.vlr.gg/player/23063/headhawk?timespan=all,https://www.vlr.gg/player/23063/headhawk?timespan=all/?timespan=90d
Munchkin,Gen.G,https://www.vlr.gg/player/2489/munchkin?timespan=all,https://www.vlr.gg/player/2489/munchkin?timespan=all/?timespan=90d
Foxy9,Gen.G,https://www.vlr.gg/player/11600/foxy9?timespan=all,https://www.vlr.gg/player/11600/foxy9?timespan=all/?timespan=90d
t3xture,Gen.G,https://www.vlr.gg/player/9196/t3xture?timespan=all,https://www.vlr.gg/player/9196/t3xture?timespan=all/?timespan=90d
yoman,Gen.G,https://www.vlr.gg/player/25081/yoman?timespan=all,https://www.vlr.gg/player/25081/yoman?timespan=all/?timespan=90d
Karon,Gen.G,https://www.vlr.gg/player/34974/karon?timespan=all,https://www.vlr.gg/player/34974/karon?timespan=all/?timespan=90d
peri,Gen.G,https://www.vlr.gg/player/4562/solo?timespan=all,https://www.vlr.gg/player/4562/solo?timespan=all/?timespan=90d
HSK,Gen.G,https://www.vlr.gg/player/4560/peri?timespan=all,https://www.vlr.gg/player/4560/peri?timespan=all/?timespan=90d
OLDERGREG,BITEKI,https://www.vlr.gg/player/49676/oldergreg?timespan=all,https://www.vlr.gg/player/49676/oldergreg?timespan=all/?timespan=90d
Jiggy,BITEKI,https://www.vlr.gg/player/48709/jiggy?timespan=all,https://www.vlr.gg/player/48709/jiggy?timespan=all/?timespan=90d
Spirit,BITEKI,https://www.vlr.gg/player/33053/spirit?timespan=all,https://www.vlr.gg/player/33053/spirit?timespan=all/?timespan=90d
SplatGun,BITEKI,https://www.vlr.gg/player/45980/splatgun?timespan=all,https://www.vlr.gg/player/45980/splatgun?timespan=all/?timespan=90d
Jacyn,BITEKI,https://www.vlr.gg/player/45979/jacyn?timespan=all,https://www.vlr.gg/player/45979/jacyn?timespan=all/?timespan=90d
sHOW,BITEKI,https://www.vlr.gg/player/36714/show?timespan=all,https://www.vlr.gg/player/36714/show?timespan=all/?timespan=90d
ahk,BITEKI,https://www.vlr.gg/player/49563/ahk?timespan=all,https://www.vlr.gg/player/49563/ahk?timespan=all/?timespan=90d
dos9,BOOM Esports,https://www.vlr.gg/player/16215/dos9?timespan=all,https://www.vlr.gg/player/16215/dos9?timespan=all/?timespan=90d
Famouz,BOOM Esports,https://www.vlr.gg/player/2348/famouz?timespan=all,https://www.vlr.gg/player/2348/famouz?timespan=all/?timespan=90d
Shiro,BOOM Esports,https://www.vlr.gg/player/10739/shiro?timespan=all,https://www.vlr.gg/player/10739/shiro?timespan=all/?timespan=90d
NcSlasher,BOOM Esports,https://www.vlr.gg/player/7043/ncslasher?timespan=all,https://www.vlr.gg/player/7043/ncslasher?timespan=all/?timespan=90d
BerserX,BOOM Esports,https://www.vlr.gg/player/4874/berserx?timespan=all,https://www.vlr.gg/player/4874/berserx?timespan=all/?timespan=90d
Owljan,BOOM Esports,https://www.vlr.gg/player/48442/owljan?timespan=all,https://www.vlr.gg/player/48442/owljan?timespan=all/?timespan=90d
Mycroft,BOOM Esports,https://www.vlr.gg/player/48443/mycroft?timespan=all,https://www.vlr.gg/player/48443/mycroft?timespan=all/?timespan=90d
6fingers,BOOM Esports,https://www.vlr.gg/player/30862/6fingers?timespan=all,https://www.vlr.gg/player/30862/6fingers?timespan=all/?timespan=90d
kiNgg,LEVIATÁN,https://www.vlr.gg/player/8549/kingg?timespan=all,https://www.vlr.gg/player/8549/kingg?timespan=all/?timespan=90d
Demon1,LEVIATÁN,https://www.vlr.gg/player/26171/demon1?timespan=all,https://www.vlr.gg/player/26171/demon1?timespan=all/?timespan=90d
tex,LEVIATÁN,https://www.vlr.gg/player/1818/tex?timespan=all,https://www.vlr.gg/player/1818/tex?timespan=all/?timespan=90d
C0M,LEVIATÁN,https://www.vlr.gg/player/619/c0m?timespan=all,https://www.vlr.gg/player/619/c0m?timespan=all/?timespan=90d
nataNk,LEVIATÁN,https://www.vlr.gg/player/5004/natank?timespan=all,https://www.vlr.gg/player/5004/natank?timespan=all/?timespan=90d
Daykiry,LEVIATÁN,https://www.vlr.gg/player/19302/daykiry?timespan=all,https://www.vlr.gg/player/19302/daykiry?timespan=all/?timespan=90d
Desmo,LEVIATÁN,https://www.vlr.gg/player/333/itopata?timespan=all,https://www.vlr.gg/player/333/itopata?timespan=all/?timespan=90d
johnqt,Sentinels,https://www.vlr.gg/player/1265/johnqt?timespan=all,https://www.vlr.gg/player/1265/johnqt?timespan=all/?timespan=90d
N4RRATE,Sentinels,https://www.vlr.gg/player/36245/n4rrate?timespan=all,https://www.vlr.gg/player/36245/n4rrate?timespan=all/?timespan=90d
bang,Sentinels,https://www.vlr.gg/player/3880/bang?timespan=all,https://www.vlr.gg/player/3880/bang?timespan=all/?timespan=90d
Zellsis,Sentinels,https://www.vlr.gg/player/729/zellsis?timespan=all,https://www.vlr.gg/player/729/zellsis?timespan=all/?timespan=90d
zekken,Sentinels,https://www.vlr.gg/player/4004/zekken?timespan=all,https://www.vlr.gg/player/4004/zekken?timespan=all/?timespan=90d
Reduxx,Sentinels,https://www.vlr.gg/player/8419/reduxx?timespan=all,https://www.vlr.gg/player/8419/reduxx?timespan=all/?timespan=90d
SicK,Sentinels,https://www.vlr.gg/player/45/sick?timespan=all,https://www.vlr.gg/player/45/sick?timespan=all/?timespan=90d
Zyto,Sentinels,https://www.vlr.gg/player/47462/zyto?timespan=all,https://www.vlr.gg/player/47462/zyto?timespan=all/?timespan=90d
Kez,Sentinels,https://www.vlr.gg/player/19612/kez?timespan=all,https://www.vlr.gg/player/19612/kez?timespan=all/?timespan=90d
GUNTER,Sentinels,https://www.vlr.gg/player/757/kaplan?timespan=all,https://www.vlr.gg/player/757/kaplan?timespan=all/?timespan=90d
K4DAVRA,Gentle Mates,https://www.vlr.gg/player/20871/k4davra?timespan=all,https://www.vlr.gg/player/20871/k4davra?timespan=all/?timespan=90d
RobbieBk,Gentle Mates,https://www.vlr.gg/player/5893/robbiebk?timespan=all,https://www.vlr.gg/player/5893/robbiebk?timespan=all/?timespan=90d
Minny,Gentle Mates,https://www.vlr.gg/player/23169/minny?timespan=all,https://www.vlr.gg/player/23169/minny?timespan=all/?timespan=90d
Zyppan,Gentle Mates,https://www.vlr.gg/player/11/zyppan?timespan=all,https://www.vlr.gg/player/11/zyppan?timespan=all/?timespan=90d
Click,Gentle Mates,https://www.vlr.gg/player/7866/click?timespan=all,https://www.vlr.gg/player/7866/click?timespan=all/?timespan=90d
Eternity,Gentle Mates,https://www.vlr.gg/player/49813/eternity?timespan=all,https://www.vlr.gg/player/49813/eternity?timespan=all/?timespan=90d
McJuankar,Gentle Mates,https://www.vlr.gg/player/3055/goked?timespan=all,https://www.vlr.gg/player/3055/goked?timespan=all/?timespan=90d
Placido,Gentle Mates,https://www.vlr.gg/player/2600/mcjuankar?timespan=all,https://www.vlr.gg/player/2600/mcjuankar?timespan=all/?timespan=90d
Minimise,JiJieHao,https://www.vlr.gg/player/5228/minimise?timespan=all,https://www.vlr.gg/player/5228/minimise?timespan=all/?timespan=90d
Dragon,JiJieHao,https://www.vlr.gg/player/6659/dragon?timespan=all,https://www.vlr.gg/player/6659/dragon?timespan=all/?timespan=90d
LEW,JiJieHao,https://www.vlr.gg/player/1062/lew?timespan=all,https://www.vlr.gg/player/1062/lew?timespan=all/?timespan=90d
IKANA,JiJieHao,https://www.vlr.gg/player/26310/ikana?timespan=all,https://www.vlr.gg/player/26310/ikana?timespan=all/?timespan=90d
tixx,JiJieHao,https://www.vlr.gg/player/12968/tixx?timespan=all,https://www.vlr.gg/player/12968/tixx?timespan=all/?timespan=90d
punda,JiJieHao,https://www.vlr.gg/player/3294/punda?timespan=all,https://www.vlr.gg/player/3294/punda?timespan=all/?timespan=90d
Monka,JiJieHao,https://www.vlr.gg/player/24904/monka?timespan=all,https://www.vlr.gg/player/24904/monka?timespan=all/?timespan=90d
Fadezis,JiJieHao,https://www.vlr.gg/player/36011/fadezis?timespan=all,https://www.vlr.gg/player/36011/fadezis?timespan=all/?timespan=90d
JessieVash,Team Secret,https://www.vlr.gg/player/2334/jessievash?timespan=all,https://www.vlr.gg/player/2334/jessievash?timespan=all/?timespan=90d
invy,Team Secret,https://www.vlr.gg/player/8504/invy?timespan=all,https://www.vlr.gg/player/8504/invy?timespan=all/?timespan=90d
Wild0reoo,Team Secret,https://www.vlr.gg/player/9740/wild0reoo?timespan=all,https://www.vlr.gg/player/9740/wild0reoo?timespan=all/?timespan=90d
2ge,Team Secret,https://www.vlr.gg/player/9735/2ge?timespan=all,https://www.vlr.gg/player/9735/2ge?timespan=all/?timespan=90d
Jremy,Team Secret,https://www.vlr.gg/player/7405/jremy?timespan=all,https://www.vlr.gg/player/7405/jremy?timespan=all/?timespan=90d
yamyam yui,Team Secret,https://www.vlr.gg/player/35828/yamyam-yui?timespan=all,https://www.vlr.gg/player/35828/yamyam-yui?timespan=all/?timespan=90d
Flex1n,Dragon Ranger Gaming,https://www.vlr.gg/player/4705/flex1n?timespan=all,https://www.vlr.gg/player/4705/flex1n?timespan=all/?timespan=90d
nizhaoTZH,Dragon Ranger Gaming,https://www.vlr.gg/player/4880/nizhaotzh?timespan=all,https://www.vlr.gg/player/4880/nizhaotzh?timespan=all/?timespan=90d
vo0kashu,Dragon Ranger Gaming,https://www.vlr.gg/player/3741/vo0kashu?timespan=all,https://www.vlr.gg/player/3741/vo0kashu?timespan=all/?timespan=90d
Shion7,Dragon Ranger Gaming,https://www.vlr.gg/player/41774/shion7?timespan=all,https://www.vlr.gg/player/41774/shion7?timespan=all/?timespan=90d
Cangshu,Dragon Ranger Gaming,https://www.vlr.gg/player/46527/cangshu?timespan=all,https://www.vlr.gg/player/46527/cangshu?timespan=all/?timespan=90d
Nicc,Dragon Ranger Gaming,https://www.vlr.gg/player/11524/nicc?timespan=all,https://www.vlr.gg/player/11524/nicc?timespan=all/?timespan=90d
TvirusLuke,Dragon Ranger Gaming,https://www.vlr.gg/player/7841/tvirusluke?timespan=all,https://www.vlr.gg/player/7841/tvirusluke?timespan=all/?timespan=90d
SpiritZ1,Dragon Ranger Gaming,https://www.vlr.gg/player/31753/spiritz1?timespan=all,https://www.vlr.gg/player/31753/spiritz1?timespan=all/?timespan=90d
Dingwei,Dragon Ranger Gaming,https://www.vlr.gg/player/42513/dingwei?timespan=all,https://www.vlr.gg/player/42513/dingwei?timespan=all/?timespan=90d
LT,Dragon Ranger Gaming,https://www.vlr.gg/player/46992/jkh?timespan=all,https://www.vlr.gg/player/46992/jkh?timespan=all/?timespan=90d
Antidote,RIVAL,https://www.vlr.gg/player/3269/antidote?timespan=all,https://www.vlr.gg/player/3269/antidote?timespan=all/?timespan=90d
DEATHMAKER,RIVAL,https://www.vlr.gg/player/3628/deathmaker?timespan=all,https://www.vlr.gg/player/3628/deathmaker?timespan=all/?timespan=90d
rawfiul,RIVAL,https://www.vlr.gg/player/12947/rawfiul?timespan=all,https://www.vlr.gg/player/12947/rawfiul?timespan=all/?timespan=90d
LeVi,RIVAL,https://www.vlr.gg/player/18704/levi?timespan=all,https://www.vlr.gg/player/18704/levi?timespan=all/?timespan=90d
azys,RIVAL,https://www.vlr.gg/player/13221/azys?timespan=all,https://www.vlr.gg/player/13221/azys?timespan=all/?timespan=90d
VictiM,RIVAL,https://www.vlr.gg/player/43426/victim?timespan=all,https://www.vlr.gg/player/43426/victim?timespan=all/?timespan=90d
wAvE,Asterisk,https://www.vlr.gg/player/22054/wave?timespan=all,https://www.vlr.gg/player/22054/wave?timespan=all/?timespan=90d
River,Asterisk,https://www.vlr.gg/player/43398/river?timespan=all,https://www.vlr.gg/player/43398/river?timespan=all/?timespan=90d
YasH,Asterisk,https://www.vlr.gg/player/43389/yash?timespan=all,https://www.vlr.gg/player/43389/yash?timespan=all/?timespan=90d
rinsat,Asterisk,https://www.vlr.gg/player/49570/rinsat?timespan=all,https://www.vlr.gg/player/49570/rinsat?timespan=all/?timespan=90d
Icarus,Asterisk,https://www.vlr.gg/player/27755/icarus?timespan=all,https://www.vlr.gg/player/27755/icarus?timespan=all/?timespan=90d
Preature,Asterisk,https://www.vlr.gg/player/43875/preature?timespan=all,https://www.vlr.gg/player/43875/preature?timespan=all/?timespan=90d
Blu,Asterisk,https://www.vlr.gg/player/25616/sieh?timespan=all,https://www.vlr.gg/player/25616/sieh?timespan=all/?timespan=90d
meRadheya,Asterisk,https://www.vlr.gg/player/14659/blu?timespan=all,https://www.vlr.gg/player/14659/blu?timespan=all/?timespan=90d
BerLIN,FunPlus Phoenix,https://www.vlr.gg/player/7857/berlin?timespan=all,https://www.vlr.gg/player/7857/berlin?timespan=all/?timespan=90d
Autumn,FunPlus Phoenix,https://www.vlr.gg/player/872/autumn?timespan=all,https://www.vlr.gg/player/872/autumn?timespan=all/?timespan=90d
Life,FunPlus Phoenix,https://www.vlr.gg/player/3028/life?timespan=all,https://www.vlr.gg/player/3028/life?timespan=all/?timespan=90d
AAAAY,FunPlus Phoenix,https://www.vlr.gg/player/19530/aaaay?timespan=all,https://www.vlr.gg/player/19530/aaaay?timespan=all/?timespan=90d
yosemite,FunPlus Phoenix,https://www.vlr.gg/player/6022/yosemite?timespan=all,https://www.vlr.gg/player/6022/yosemite?timespan=all/?timespan=90d
9hr,FunPlus Phoenix,https://www.vlr.gg/player/34676/9hr?timespan=all,https://www.vlr.gg/player/34676/9hr?timespan=all/?timespan=90d
York,FunPlus Phoenix,https://www.vlr.gg/player/3532/nathand?timespan=all,https://www.vlr.gg/player/3532/nathand?timespan=all/?timespan=90d
Juzo Suzuya,Veterans,https://www.vlr.gg/player/49524/juzo-suzuya?timespan=all,https://www.vlr.gg/player/49524/juzo-suzuya?timespan=all/?timespan=90d
Bumble,Veterans,https://www.vlr.gg/player/44146/bumble?timespan=all,https://www.vlr.gg/player/44146/bumble?timespan=all/?timespan=90d
