Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
Cain,SFU Pink,1.123,210.69,1.123,134.18,0.763,0.743,0.408,0.089,0.076,9187.0,https://www.vlr.gg/player/8400/cain?timespan=all,0.7,0.7,
West,SHIFT,0.64,139.125,0.621,96.474,0.611,0.474,0.226,0.091,0.114,272.0,https://www.vlr.gg/player/2129/west?timespan=all,0.7,0.7,
Twirly,Purr-fectionists,1.067,236.67,1.15,154.353,0.705,0.835,0.183,0.153,0.142,2671.0,https://www.vlr.gg/player/19938/twirly?timespan=all,0.7,0.7,
CaspeR,Purr-fectionists,1.125,215.802,1.151,140.4,0.755,0.774,0.368,0.066,0.063,4526.0,https://www.vlr.gg/player/16642/casper?timespan=all,0.7,0.7,
Sampphire,Cardboard Dinosaur,1.067,187.204,1.041,125.497,0.762,0.664,0.369,0.047,0.038,2396.0,https://www.vlr.gg/player/36904/sampphire?timespan=all,0.7,0.7,
QiQi,Cardboard Dinosaur,0.97,182.218,0.961,121.644,0.724,0.637,0.351,0.045,0.087,832.0,https://www.vlr.gg/player/36950/qiqi?timespan=all,0.7,0.7,
Mattvictus,FINIX ALPHA,1.14,251.417,1.188,163.521,0.731,0.857,0.15,0.23,0.113,144.0,https://www.vlr.gg/player/48763/mattvictus?timespan=all,0.7,0.7,
eluwu,Purr-fectionists,1.168,255.856,1.256,163.161,0.724,0.881,0.197,0.213,0.147,2158.0,https://www.vlr.gg/player/19962/eluwu?timespan=all,0.7,0.7,
skylen,Papara SuperMassive,1.03,198.029,1.051,129.181,0.731,0.703,0.336,0.071,0.074,6370.0,https://www.vlr.gg/player/3557/skylen?timespan=all,0.7,0.7,
ip0TT,Papara SuperMassive,1.082,227.609,1.127,148.308,0.718,0.793,0.215,0.143,0.128,6216.0,https://www.vlr.gg/player/10137/ip0tt?timespan=all,0.7,0.7,
VenTT,Papara SuperMassive,1.057,203.384,1.058,132.626,0.763,0.722,0.422,0.082,0.087,4721.0,https://www.vlr.gg/player/22676/ventt?timespan=all,0.7,0.7,
OXMANN,Papara SuperMassive,0.914,188.39,0.969,123.506,0.688,0.688,0.215,0.073,0.079,2678.0,https://www.vlr.gg/player/5510/oxmann?timespan=all,0.7,0.7,
umu7,Papara SuperMassive,1.035,220.836,1.09,144.4,0.709,0.777,0.189,0.167,0.138,2399.0,https://www.vlr.gg/player/40935/umu7?timespan=all,0.7,0.7,
Reen,Papara SuperMassive,0.82,162.0,0.78,120.3,0.74,0.55,0.34,0.05,0.08,38.0,https://www.vlr.gg/player/20579/reen?timespan=all,0.7,0.7,
BlackWiz,NOEZ FOXX,0.965,188.0,0.982,121.051,0.724,0.664,0.352,0.071,0.086,4881.0,https://www.vlr.gg/player/7888/blackwiz?timespan=all,0.7,0.7,
Esperanza,NOEZ FOXX,1.025,201.372,1.057,131.569,0.723,0.716,0.256,0.097,0.085,6744.0,https://www.vlr.gg/player/1952/esperanza?timespan=all,0.7,0.7,
thiefy,NOEZ FOXX,1.087,232.399,1.102,149.405,0.726,0.792,0.281,0.144,0.125,3843.0,https://www.vlr.gg/player/6676/thiefy?timespan=all,0.7,0.7,
eKo,NOEZ FOXX,1.117,211.999,1.095,134.405,0.746,0.731,0.334,0.096,0.079,4705.0,https://www.vlr.gg/player/1960/eko?timespan=all,0.7,0.7,
barce,NOEZ FOXX,1.015,188.759,1.071,119.097,0.756,0.671,0.298,0.066,0.066,3441.0,https://www.vlr.gg/player/1001/barce?timespan=all,0.7,0.7,
Try,NOEZ FOXX,0.824,186.078,1.048,120.115,0.659,0.659,0.24,0.062,0.054,1085.0,https://www.vlr.gg/player/2506/try?timespan=all,0.7,0.7,
2zzy,NOEZ FOXX,0.953,176.683,0.939,105.465,0.724,0.634,0.223,0.064,0.084,980.0,https://www.vlr.gg/player/1005/2zzy?timespan=all,0.7,0.7,
decoy,IHC Esports,1.174,248.427,1.188,163.436,0.722,0.876,0.268,0.138,0.105,990.0,https://www.vlr.gg/player/40889/decoy?timespan=all,0.7,0.7,
diky,IHC Esports,1.03,241.681,1.078,154.186,0.714,0.853,0.242,0.155,0.149,983.0,https://www.vlr.gg/player/40892/diky?timespan=all,0.7,0.7,
Chintu,IHC Esports,1.036,214.639,1.058,139.718,0.728,0.738,0.355,0.1,0.096,1338.0,https://www.vlr.gg/player/40894/chintu?timespan=all,0.7,0.7,
Cinjvv,IHC Esports,1.051,219.144,1.087,148.507,0.683,0.773,0.214,0.098,0.088,1314.0,https://www.vlr.gg/player/40890/cinjvv?timespan=all,0.7,0.7,
rinA,IHC Esports,0.963,184.739,0.932,120.719,0.708,0.636,0.368,0.084,0.086,1130.0,https://www.vlr.gg/player/40903/rina?timespan=all,0.7,0.7,
valyn,G2 Esports,1.067,211.474,1.092,133.585,0.757,0.742,0.332,0.096,0.081,12549.0,https://www.vlr.gg/player/3885/valyn?timespan=all,0.7,0.7,
jawgemo,G2 Esports,1.048,228.692,1.066,146.129,0.718,0.785,0.27,0.135,0.134,9763.0,https://www.vlr.gg/player/3993/jawgemo?timespan=all,0.7,0.7,
trent,G2 Esports,1.143,218.676,1.141,146.622,0.748,0.755,0.322,0.088,0.082,8405.0,https://www.vlr.gg/player/15500/trent?timespan=all,0.7,0.7,
JonahP,G2 Esports,1.065,208.873,1.1,134.225,0.752,0.73,0.351,0.098,0.096,11217.0,https://www.vlr.gg/player/4581/jonahp?timespan=all,0.7,0.7,
leaf,G2 Esports,1.107,241.876,1.143,154.318,0.714,0.829,0.246,0.178,0.159,8328.0,https://www.vlr.gg/player/7873/leaf?timespan=all,0.7,0.7,
sturNN,İstanbul Wildcats,0.977,194.472,0.961,127.127,0.697,0.682,0.262,0.072,0.081,5889.0,https://www.vlr.gg/player/12226/sturnn?timespan=all,0.7,0.7,
Gloomy,İstanbul Wildcats,0.944,180.246,0.924,120.124,0.719,0.611,0.291,0.09,0.1,5176.0,https://www.vlr.gg/player/16483/gloomy?timespan=all,0.7,0.7,
baha,İstanbul Wildcats,0.982,204.152,0.976,136.992,0.699,0.718,0.296,0.079,0.094,3090.0,https://www.vlr.gg/player/10114/baha?timespan=all,0.7,0.7,
dRKY,İstanbul Wildcats,1.003,181.272,0.965,119.513,0.744,0.642,0.365,0.05,0.047,3382.0,https://www.vlr.gg/player/11516/drky?timespan=all,0.7,0.7,
deminatiX,İstanbul Wildcats,1.0,231.393,1.042,148.615,0.676,0.793,0.173,0.211,0.197,3148.0,https://www.vlr.gg/player/21584/deminatix?timespan=all,0.7,0.7,
wtex,İstanbul Wildcats,0.79,208.0,0.71,129.7,0.4,0.67,0.13,0.07,0.2,15.0,https://www.vlr.gg/player/33527/wtex?timespan=all,0.7,0.7,
APEX,Oxygen Gaming,0.939,195.654,0.923,131.06,0.688,0.677,0.296,0.091,0.104,3497.0,https://www.vlr.gg/player/2853/apex?timespan=all,0.7,0.7,
varuxx,SZK Esports,1.093,223.996,1.131,150.0,0.732,0.784,0.238,0.136,0.098,1820.0,https://www.vlr.gg/player/32300/varuxx?timespan=all,0.7,0.7,
stamppi,SAVU,1.043,207.572,1.227,133.476,0.691,0.738,0.212,0.109,0.091,1045.0,https://www.vlr.gg/player/27923/stamppi?timespan=all,0.7,0.7,
aleksi,SAVU,0.914,205.634,0.972,131.749,0.669,0.707,0.231,0.101,0.108,3078.0,https://www.vlr.gg/player/134/aleksi?timespan=all,0.7,0.7,
rEplan,SAVU,1.075,247.763,1.154,155.661,0.713,0.834,0.213,0.176,0.144,7342.0,https://www.vlr.gg/player/137/replan?timespan=all,0.7,0.7,
emilz,SAVU,1.017,184.711,0.985,120.658,0.73,0.64,0.372,0.059,0.058,3175.0,https://www.vlr.gg/player/1364/emilz?timespan=all,0.7,0.7,
Snowi,SAVU,1.058,195.969,1.038,128.809,0.732,0.681,0.375,0.067,0.078,4574.0,https://www.vlr.gg/player/23174/snowi?timespan=all,0.7,0.7,
Estrella,Rex Regum Qeon,1.07,198.046,1.048,129.216,0.755,0.681,0.431,0.087,0.083,3456.0,https://www.vlr.gg/player/25025/estrella?timespan=all,0.7,0.7,
Monyet,Rex Regum Qeon,1.094,232.72,1.129,149.358,0.723,0.806,0.265,0.154,0.144,5865.0,https://www.vlr.gg/player/8497/monyet?timespan=all,0.7,0.7,
xffero,Rex Regum Qeon,1.06,210.526,1.097,135.613,0.74,0.739,0.307,0.088,0.081,8113.0,https://www.vlr.gg/player/4871/xffero?timespan=all,0.7,0.7,
Jemkin,Rex Regum Qeon,1.216,252.653,1.302,163.572,0.743,0.904,0.181,0.177,0.134,4217.0,https://www.vlr.gg/player/24895/jemkin?timespan=all,0.7,0.7,
Kushy,Rex Regum Qeon,1.131,228.724,1.146,148.639,0.745,0.8,0.307,0.102,0.08,7167.0,https://www.vlr.gg/player/4866/kushy?timespan=all,0.7,0.7,
LeVi,RIVAL,1.03,195.559,1.013,129.917,0.736,0.686,0.356,0.082,0.081,3303.0,https://www.vlr.gg/player/18704/levi?timespan=all,0.7,0.7,
VictiM,RIVAL,0.941,184.575,0.857,124.412,0.656,0.616,0.29,0.079,0.151,127.0,https://www.vlr.gg/player/43426/victim?timespan=all,0.7,0.7,
florescent,Apeks,1.373,291.856,1.54,186.028,0.768,1.026,0.221,0.204,0.117,11160.0,https://www.vlr.gg/player/17976/florescent?timespan=all,0.7,0.7,
hype,Apeks,1.013,209.949,1.108,137.352,0.702,0.738,0.235,0.093,0.096,8711.0,https://www.vlr.gg/player/129/hype?timespan=all,0.7,0.7,
MOLSI,Apeks,1.142,226.838,1.218,148.217,0.754,0.79,0.339,0.105,0.078,8211.0,https://www.vlr.gg/player/1281/molsi?timespan=all,0.7,0.7,
AvovA,Apeks,1.048,193.488,1.101,123.099,0.746,0.701,0.311,0.073,0.081,8388.0,https://www.vlr.gg/player/1507/avova?timespan=all,0.7,0.7,
batujnax,Apeks,0.968,199.5,0.949,129.078,0.708,0.673,0.34,0.106,0.125,930.0,https://www.vlr.gg/player/18615/batujnax?timespan=all,0.7,0.7,
DANNYTO,Apeks,0.914,180.143,0.974,107.528,0.698,0.614,0.231,0.067,0.11,196.0,https://www.vlr.gg/player/15459/dannyto?timespan=all,0.7,0.7,
abu,esports team αD,0.811,149.542,0.754,98.834,0.689,0.542,0.342,0.06,0.058,292.0,https://www.vlr.gg/player/49679/abu?timespan=all,0.7,0.7,
niki,esports team αD,0.965,189.582,0.927,127.193,0.665,0.663,0.301,0.085,0.094,1067.0,https://www.vlr.gg/player/43066/niki?timespan=all,0.7,0.7,
Han,Team SEIBI,1.032,197.838,1.045,132.113,0.697,0.71,0.213,0.073,0.059,1534.0,https://www.vlr.gg/player/34825/han?timespan=all,0.7,0.7,
EscO,esports team αD,1.047,230.982,1.088,147.608,0.684,0.805,0.165,0.206,0.165,1076.0,https://www.vlr.gg/player/27458/esco?timespan=all,0.7,0.7,
Kyuanyami,esports team αD,0.87,168.3,0.85,109.1,0.67,0.59,0.36,0.05,0.03,138.0,https://www.vlr.gg/player/49238/kyuanyami?timespan=all,0.7,0.7,
61ue,esports team αD,0.955,182.297,0.947,118.769,0.7,0.639,0.337,0.083,0.065,479.0,https://www.vlr.gg/player/43065/61ue?timespan=all,0.7,0.7,
kokuya,esports team αD,0.994,185.396,0.957,121.51,0.715,0.641,0.273,0.052,0.053,1709.0,https://www.vlr.gg/player/10657/kokuya?timespan=all,0.7,0.7,
YuRelly,esports team αD,0.782,155.448,0.725,100.769,0.642,0.537,0.301,0.05,0.091,1012.0,https://www.vlr.gg/player/12930/yurelly?timespan=all,0.7,0.7,
kuro5,esports team αD,0.76,169.0,0.69,105.8,0.63,0.58,0.32,0.11,0.05,19.0,https://www.vlr.gg/player/48496/kuro5?timespan=all,0.7,0.7,
return,FAWZ Purple,0.891,180.812,0.842,123.562,0.679,0.636,0.268,0.086,0.084,410.0,https://www.vlr.gg/player/49147/return?timespan=all,0.7,0.7,
spyder,FAWZ Purple,0.723,157.491,0.683,104.154,0.652,0.554,0.348,0.062,0.108,665.0,https://www.vlr.gg/player/39670/spyder?timespan=all,0.7,0.7,
typo,FAWZ Purple,0.849,189.852,0.873,126.868,0.605,0.681,0.14,0.121,0.15,646.0,https://www.vlr.gg/player/20318/typo?timespan=all,0.7,0.7,
starstruck,FAWZ Purple,1.06,206.674,0.996,136.356,0.701,0.702,0.3,0.071,0.072,815.0,https://www.vlr.gg/player/45693/starstruck?timespan=all,0.7,0.7,
deseo,FAWZ Purple,1.067,234.553,1.101,154.508,0.666,0.855,0.191,0.153,0.178,988.0,https://www.vlr.gg/player/44113/deseo?timespan=all,0.7,0.7,
OneSnipeKO,Life's a Game,1.069,206.362,1.078,137.592,0.712,0.744,0.238,0.093,0.09,5797.0,https://www.vlr.gg/player/6537/onesnipeko?timespan=all,0.7,0.7,
PapaSmurf,Life's a Game,0.984,209.161,0.968,135.65,0.725,0.718,0.365,0.093,0.095,11711.0,https://www.vlr.gg/player/14787/papasmurf?timespan=all,0.7,0.7,
Sueiy,Life's a Game,1.068,219.126,1.075,144.909,0.712,0.766,0.264,0.11,0.111,2955.0,https://www.vlr.gg/player/34431/sueiy?timespan=all,0.7,0.7,
Mueda,Life's a Game,0.846,173.759,0.826,115.131,0.66,0.611,0.207,0.085,0.106,6597.0,https://www.vlr.gg/player/10950/mueda?timespan=all,0.7,0.7,
Bad,Life's a Game,1.08,238.488,1.094,156.26,0.703,0.84,0.211,0.146,0.133,4198.0,https://www.vlr.gg/player/19785/bad?timespan=all,0.7,0.7,
player,All Gamers Young,0.816,168.58,0.713,114.034,0.642,0.581,0.174,0.054,0.055,100.0,https://www.vlr.gg/player/46749/player?timespan=all,0.7,0.7,
lan,All Gamers Young,0.854,180.508,0.864,126.846,0.612,0.599,0.197,0.064,0.064,65.0,https://www.vlr.gg/player/50180/lan?timespan=all,0.7,0.7,
Big Bear,All Gamers Young,0.838,155.062,0.788,105.586,0.722,0.584,0.293,0.027,0.109,65.0,https://www.vlr.gg/player/50181/big-bear?timespan=all,0.7,0.7,
y1,All Gamers Young,0.915,174.908,0.898,108.738,0.649,0.65,0.233,0.136,0.045,65.0,https://www.vlr.gg/player/50183/y1?timespan=all,0.7,0.7,
BugattiVeyron,All Gamers Young,0.958,232.375,1.012,147.521,0.671,0.818,0.166,0.15,0.213,104.0,https://www.vlr.gg/player/49587/bugattiveyron?timespan=all,0.7,0.7,
Gia,Prosperity Zero,0.885,162.574,0.797,108.675,0.673,0.569,0.381,0.05,0.067,2854.0,https://www.vlr.gg/player/26008/gia?timespan=all,0.7,0.7,
Celeste,Infinity X,0.865,202.232,0.906,135.676,0.645,0.71,0.21,0.121,0.174,1521.0,https://www.vlr.gg/player/41746/celeste?timespan=all,0.7,0.7,
WIRE,MYVRA GC,1.145,268.349,1.197,177.583,0.703,0.936,0.231,0.219,0.166,1654.0,https://www.vlr.gg/player/46200/wire?timespan=all,0.7,0.7,
Hyungwonho,Jimi Hendrix Experience,0.906,167.135,0.856,109.127,0.671,0.594,0.329,0.056,0.088,2916.0,https://www.vlr.gg/player/29784/hyungwonho?timespan=all,0.7,0.7,
aurelia,Prosperity Zero,1.017,193.729,1.018,131.458,0.7,0.681,0.239,0.069,0.067,2677.0,https://www.vlr.gg/player/39710/aurelia?timespan=all,0.7,0.7,
may,Elation Vortex,1.16,238.035,1.144,156.699,0.765,0.825,0.292,0.15,0.093,233.0,https://www.vlr.gg/player/47555/may?timespan=all,0.7,0.7,
chloric,Maryville University,1.165,216.26,1.197,143.174,0.768,0.749,0.372,0.091,0.078,13590.0,https://www.vlr.gg/player/15639/chloric?timespan=all,0.7,0.7,
renz,Maryville University,1.074,210.732,1.1,138.361,0.74,0.743,0.287,0.094,0.076,19302.0,https://www.vlr.gg/player/2119/renz?timespan=all,0.7,0.7,
Wildfire,Maryville University,1.127,211.693,1.114,138.809,0.748,0.733,0.393,0.1,0.079,7932.0,https://www.vlr.gg/player/6642/wildfire?timespan=all,0.7,0.7,
Ange,Maryville University,1.112,209.29,1.171,134.234,0.749,0.738,0.347,0.084,0.068,17109.0,https://www.vlr.gg/player/766/ange?timespan=all,0.7,0.7,
geeza,Maryville University,1.108,216.849,1.171,141.616,0.735,0.777,0.234,0.1,0.082,13988.0,https://www.vlr.gg/player/12932/geeza?timespan=all,0.7,0.7,
ec1s,Maryville University,1.065,195.878,1.03,126.951,0.759,0.677,0.356,0.081,0.076,7547.0,https://www.vlr.gg/player/100/ec1s?timespan=all,0.7,0.7,
A1D,Maryville University,0.878,164.822,0.875,112.895,0.679,0.584,0.198,0.067,0.085,1572.0,https://www.vlr.gg/player/24561/a1d?timespan=all,0.7,0.7,
hfmi0dzjc9z7,TYLOO,0.93,210.08,0.948,138.113,0.685,0.712,0.27,0.115,0.132,6349.0,https://www.vlr.gg/player/7135/hfmi0dzjc9z7?timespan=all,0.7,0.7,
5CM,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/47101/5cm?timespan=all,0.7,0.7,
Ninebody,TYLOO,1.2,255.74,1.219,165.636,0.736,0.88,0.212,0.189,0.147,7030.0,https://www.vlr.gg/player/3547/ninebody?timespan=all,0.7,0.7,
slowly,TYLOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/41739/slowly?timespan=all,0.7,0.7,
Eren,TYLOO,1.072,237.08,1.08,153.384,0.724,0.831,0.223,0.165,0.154,4398.0,https://www.vlr.gg/player/14444/eren?timespan=all,0.7,0.7,
coldfish,TYLOO,1.102,210.997,1.105,138.053,0.751,0.726,0.302,0.077,0.066,6094.0,https://www.vlr.gg/player/3020/coldfish?timespan=all,0.7,0.7,
sword9,TYLOO,0.94,170.284,0.92,111.611,0.716,0.605,0.294,0.058,0.074,4450.0,https://www.vlr.gg/player/3049/sword9?timespan=all,0.7,0.7,
N11,Be Man,0.986,205.448,0.953,136.215,0.685,0.716,0.314,0.085,0.1,1491.0,https://www.vlr.gg/player/31853/n11?timespan=all,0.7,0.7,
Azazel,Be Man,0.848,177.009,0.76,120.311,0.657,0.569,0.337,0.095,0.121,107.0,https://www.vlr.gg/player/43004/azazel?timespan=all,0.7,0.7,
who am i,Be Man,0.826,210.211,0.86,138.774,0.632,0.711,0.157,0.184,0.107,38.0,https://www.vlr.gg/player/49992/who-am-i?timespan=all,0.7,0.7,
SooT1,Be Man,0.784,184.878,0.701,126.247,0.703,0.6,0.279,0.019,0.074,93.0,https://www.vlr.gg/player/42539/soot1?timespan=all,0.7,0.7,
Selin,Be Man,0.967,204.611,0.93,134.253,0.682,0.687,0.345,0.105,0.148,630.0,https://www.vlr.gg/player/42933/selin?timespan=all,0.7,0.7,
bones,Landor,1.138,235.469,1.197,149.531,0.746,0.828,0.301,0.133,0.111,14071.0,https://www.vlr.gg/player/8375/bones?timespan=all,0.7,0.7,
yearn,Landor,1.066,208.37,1.131,139.392,0.721,0.746,0.24,0.1,0.083,3321.0,https://www.vlr.gg/player/45358/yearn?timespan=all,0.7,0.7,
ShoT_UP,Landor,1.182,235.193,1.252,150.0,0.759,0.828,0.335,0.11,0.088,15264.0,https://www.vlr.gg/player/1850/shot-up?timespan=all,0.7,0.7,
kiNgg,LEVIATÁN,1.158,225.808,1.235,144.339,0.76,0.787,0.334,0.116,0.09,7373.0,https://www.vlr.gg/player/8549/kingg?timespan=all,0.7,0.7,
Demon1,LEVIATÁN,1.177,239.637,1.294,157.575,0.728,0.866,0.147,0.161,0.111,6161.0,https://www.vlr.gg/player/26171/demon1?timespan=all,0.7,0.7,
tex,LEVIATÁN,1.052,224.388,1.13,144.144,0.719,0.79,0.21,0.157,0.131,9097.0,https://www.vlr.gg/player/1818/tex?timespan=all,0.7,0.7,
C0M,LEVIATÁN,1.048,200.696,1.076,131.998,0.737,0.692,0.297,0.085,0.081,10346.0,https://www.vlr.gg/player/619/c0m?timespan=all,0.7,0.7,
nataNk,LEVIATÁN,1.022,203.802,0.992,132.813,0.733,0.696,0.358,0.103,0.114,5147.0,https://www.vlr.gg/player/5004/natank?timespan=all,0.7,0.7,
Flex1n,Dragon Ranger Gaming,1.063,196.974,1.043,125.913,0.744,0.69,0.411,0.085,0.072,4254.0,https://www.vlr.gg/player/4705/flex1n?timespan=all,0.7,0.7,
vo0kashu,Dragon Ranger Gaming,1.192,236.563,1.268,150.986,0.757,0.835,0.24,0.114,0.088,9084.0,https://www.vlr.gg/player/3741/vo0kashu?timespan=all,0.7,0.7,
Cangshu,Dragon Ranger Gaming,0.848,173.8,0.734,120.971,0.685,0.577,0.429,0.1,0.092,310.0,https://www.vlr.gg/player/46527/cangshu?timespan=all,0.7,0.7,
Nicc,Dragon Ranger Gaming,1.049,183.319,0.943,122.85,0.76,0.648,0.389,0.061,0.071,3701.0,https://www.vlr.gg/player/11524/nicc?timespan=all,0.7,0.7,
TvirusLuke,Dragon Ranger Gaming,0.903,218.713,0.944,140.84,0.676,0.755,0.184,0.207,0.204,4648.0,https://www.vlr.gg/player/7841/tvirusluke?timespan=all,0.7,0.7,
SpiritZ1,Dragon Ranger Gaming,1.121,246.327,1.111,167.3,0.722,0.871,0.209,0.187,0.146,1038.0,https://www.vlr.gg/player/31753/spiritz1?timespan=all,0.7,0.7,
Shion7,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/41774/shion7?timespan=all,0.7,0.7,
Zeno,Dragon Ranger Gaming,1.024,189.433,0.96,124.224,0.753,0.657,0.428,0.075,0.072,2619.0,https://www.vlr.gg/player/11705/zeno?timespan=all,0.7,0.7,
Dingwei,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/42513/dingwei?timespan=all,0.7,0.7,
JwN,Team yanxinng,1.45,314.0,1.85,199.7,0.74,1.19,0.19,0.17,0.1,42.0,https://www.vlr.gg/player/43569/jwn?timespan=all,0.7,0.7,
ESMONDE,First Round Out,1.01,179.239,0.982,118.727,0.743,0.626,0.389,0.053,0.062,2273.0,https://www.vlr.gg/player/27073/esmonde?timespan=all,0.7,0.7,
sheepy,Team yanxinng,0.87,153.5,0.86,113.4,0.59,0.61,0.17,0.1,0.15,41.0,https://www.vlr.gg/player/50038/sheepy?timespan=all,0.7,0.7,
yanxinng,Team yanxinng,0.458,113.049,0.449,75.388,0.637,0.339,0.39,0.05,0.027,41.0,https://www.vlr.gg/player/50039/yanxinng?timespan=all,0.7,0.7,
Maxxyy,First Round Out,1.007,192.703,0.997,129.64,0.723,0.662,0.288,0.076,0.084,1231.0,https://www.vlr.gg/player/3735/maxxyy?timespan=all,0.7,0.7,
Xenoo,Team yanxinng,1.004,215.777,0.959,142.798,0.706,0.703,0.328,0.116,0.111,2175.0,https://www.vlr.gg/player/13196/xenoo?timespan=all,0.7,0.7,
CombatBaby,IRIS,0.852,181.103,0.847,120.471,0.672,0.613,0.233,0.083,0.112,1161.0,https://www.vlr.gg/player/36827/combatbaby?timespan=all,0.7,0.7,
Ruka,Team CombatBaby,0.666,163.92,0.669,109.588,0.601,0.559,0.22,0.18,0.16,50.0,https://www.vlr.gg/player/50060/ruka?timespan=all,0.7,0.7,
syazren,Lucia Rankers,1.005,214.202,0.987,139.19,0.708,0.777,0.296,0.091,0.079,298.0,https://www.vlr.gg/player/43582/syazren?timespan=all,0.7,0.7,
Rueii,Lucia Rankers,0.865,184.7,0.872,128.673,0.643,0.662,0.198,0.053,0.112,192.0,https://www.vlr.gg/player/42384/rueii?timespan=all,0.7,0.7,
KAKUJA,Lucia Rankers,1.342,269.58,1.354,177.564,0.788,0.919,0.405,0.113,0.043,168.0,https://www.vlr.gg/player/27074/kakuja?timespan=all,0.7,0.7,
Neko,FOP,0.839,187.965,0.797,125.767,0.67,0.611,0.365,0.07,0.183,115.0,https://www.vlr.gg/player/42992/neko?timespan=all,0.7,0.7,
강아지,FOP,1.05,189.5,1.06,128.9,0.81,0.7,0.43,0.05,0.05,77.0,https://www.vlr.gg/player/49996/?timespan=all,0.7,0.7,
YouKnow,FOP,0.994,168.773,0.855,108.066,0.79,0.558,0.769,0.015,0.104,77.0,https://www.vlr.gg/player/49919/youknow?timespan=all,0.7,0.7,
Aimlab132K,FOP,1.15,263.3,1.25,168.5,0.71,0.96,0.09,0.25,0.14,77.0,https://www.vlr.gg/player/49997/aimlab132k?timespan=all,0.7,0.7,
s5hao,FOP,0.94,253.0,1.13,156.2,0.84,0.89,0.21,0.16,0.05,19.0,https://www.vlr.gg/player/50006/s5hao?timespan=all,0.7,0.7,
YcC,FOP,0.987,217.206,0.932,148.532,0.697,0.747,0.144,0.221,0.188,119.0,https://www.vlr.gg/player/42997/ycc?timespan=all,0.7,0.7,
oranges,Teddy Tactics,0.919,185.832,0.921,122.323,0.709,0.658,0.28,0.082,0.096,3972.0,https://www.vlr.gg/player/37920/oranges?timespan=all,0.7,0.7,
venus,Teddy Tactics,1.02,215.123,1.041,140.646,0.689,0.762,0.187,0.162,0.141,4155.0,https://www.vlr.gg/player/28546/venus?timespan=all,0.7,0.7,
aria,Teddy Tactics,0.985,201.187,0.966,128.499,0.71,0.696,0.382,0.111,0.116,4123.0,https://www.vlr.gg/player/43380/aria?timespan=all,0.7,0.7,
Raven,FUSION X,1.188,223.281,1.238,148.075,0.754,0.806,0.333,0.079,0.063,4048.0,https://www.vlr.gg/player/38728/raven?timespan=all,0.7,0.7,
calsushi,Teddy Tactics,1.118,205.344,1.102,136.925,0.751,0.735,0.351,0.06,0.046,4201.0,https://www.vlr.gg/player/28530/calsushi?timespan=all,0.7,0.7,
Seulgi,Seulgi Fanclub,0.351,105.029,0.413,65.581,0.433,0.376,0.147,0.03,0.131,69.0,https://www.vlr.gg/player/44918/seulgi?timespan=all,0.7,0.7,
Dknock,Seulgi Fanclub,1.167,256.185,1.129,169.865,0.686,0.891,0.212,0.136,0.069,206.0,https://www.vlr.gg/player/48619/dknock?timespan=all,0.7,0.7,
novlah,Seulgi Fanclub,0.818,150.319,0.702,106.31,0.609,0.521,0.284,0.032,0.084,441.0,https://www.vlr.gg/player/48056/novlah?timespan=all,0.7,0.7,
Aptly,Seulgi Fanclub,0.958,206.5,0.965,129.467,0.653,0.71,0.29,0.158,0.157,126.0,https://www.vlr.gg/player/50397/aptly?timespan=all,0.7,0.7,
eeiufan,Seulgi Fanclub,0.682,154.385,0.643,104.587,0.648,0.534,0.307,0.069,0.109,596.0,https://www.vlr.gg/player/47620/eeiufan?timespan=all,0.7,0.7,
sayfposting,Seulgi Fanclub,1.057,238.409,0.958,153.021,0.661,0.794,0.288,0.117,0.094,430.0,https://www.vlr.gg/player/47621/sayfposting?timespan=all,0.7,0.7,
cataboo,Seulgi Fanclub,0.856,189.078,0.801,124.429,0.618,0.644,0.193,0.084,0.091,516.0,https://www.vlr.gg/player/47622/cataboo?timespan=all,0.7,0.7,
Kazera,RIOS REXON,0.514,133.268,0.485,85.787,0.59,0.421,0.198,0.1,0.198,71.0,https://www.vlr.gg/player/7518/kazera?timespan=all,0.7,0.7,
Shiki,Team Jeicchu,0.46,148.0,0.46,109.0,0.54,0.46,0.15,0.15,0.23,13.0,https://www.vlr.gg/player/50043/shiki?timespan=all,0.7,0.7,
Calamari,Team Jeicchu,0.25,99.0,0.31,81.5,0.23,0.31,0.0,0.0,0.23,13.0,https://www.vlr.gg/player/50044/calamari?timespan=all,0.7,0.7,
Boyu,Team Jeicchu,0.78,208.0,0.62,141.2,0.54,0.62,0.15,0.0,0.08,13.0,https://www.vlr.gg/player/50045/boyu?timespan=all,0.7,0.7,
